Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
EUR_USD,M5,True,279,2022-01-31T11:30:00.000000000Z,1.11599,1.11628,1.11594,1.11606
EUR_USD,M5,True,339,2022-01-31T11:35:00.000000000Z,1.11606,1.11606,1.11553,1.11576
EUR_USD,M5,True,326,2022-01-31T11:40:00.000000000Z,1.11578,1.11588,1.11532,1.11541
EUR_USD,M5,True,237,2022-01-31T11:45:00.000000000Z,1.11542,1.11580,1.11542,1.11574
EUR_USD,M5,True,324,2022-01-31T11:50:00.000000000Z,1.11576,1.11620,1.11574,1.11620
EUR_USD,M5,True,323,2022-01-31T11:55:00.000000000Z,1.11622,1.11630,1.11592,1.11594
EUR_USD,M5,True,486,2022-01-31T12:00:00.000000000Z,1.11592,1.11612,1.11576,1.11604
EUR_USD,M5,True,400,2022-01-31T12:05:00.000000000Z,1.11606,1.11622,1.11589,1.11589
EUR_USD,M5,True,358,2022-01-31T12:10:00.000000000Z,1.11588,1.11600,1.11556,1.11568
EUR_USD,M5,True,293,2022-01-31T12:15:00.000000000Z,1.11566,1.11572,1.11496,1.11498
EUR_USD,M5,True,405,2022-01-31T12:20:00.000000000Z,1.11496,1.11497,1.11462,1.11467
EUR_USD,M5,True,390,2022-01-31T12:25:00.000000000Z,1.11468,1.11534,1.11466,1.11533
EUR_USD,M5,True,440,2022-01-31T12:30:00.000000000Z,1.11534,1.11538,1.11477,1.11536
EUR_USD,M5,True,350,2022-01-31T12:35:00.000000000Z,1.11534,1.11569,1.11523,1.11526
EUR_USD,M5,True,404,2022-01-31T12:40:00.000000000Z,1.11524,1.11548,1.11486,1.11546
EUR_USD,M5,True,457,2022-01-31T12:45:00.000000000Z,1.11548,1.11614,1.11547,1.11600
EUR_USD,M5,True,331,2022-01-31T12:50:00.000000000Z,1.11598,1.11617,1.11559,1.11562
EUR_USD,M5,True,443,2022-01-31T12:55:00.000000000Z,1.11560,1.11584,1.11544,1.11564
EUR_USD,M5,True,645,2022-01-31T13:00:00.000000000Z,1.11562,1.11630,1.11538,1.11552
EUR_USD,M5,True,556,2022-01-31T13:05:00.000000000Z,1.11550,1.11598,1.11528,1.11548
EUR_USD,M5,True,407,2022-01-31T13:10:00.000000000Z,1.11549,1.11577,1.11543,1.11558
EUR_USD,M5,True,366,2022-01-31T13:15:00.000000000Z,1.11557,1.11592,1.11548,1.11564
EUR_USD,M5,True,447,2022-01-31T13:20:00.000000000Z,1.11562,1.11593,1.11550,1.11590
EUR_USD,M5,True,373,2022-01-31T13:25:00.000000000Z,1.11591,1.11623,1.11584,1.11622
EUR_USD,M5,True,730,2022-01-31T13:30:00.000000000Z,1.11620,1.11719,1.11599,1.11715
EUR_USD,M5,True,947,2022-01-31T13:35:00.000000000Z,1.11713,1.11858,1.11689,1.11852
EUR_USD,M5,True,843,2022-01-31T13:40:00.000000000Z,1.11850,1.11858,1.11794,1.11844
EUR_USD,M5,True,724,2022-01-31T13:45:00.000000000Z,1.11846,1.11869,1.11831,1.11852
EUR_USD,M5,True,773,2022-01-31T13:50:00.000000000Z,1.11853,1.11938,1.11853,1.11914
EUR_USD,M5,True,629,2022-01-31T13:55:00.000000000Z,1.11914,1.11938,1.11895,1.11932
EUR_USD,M5,True,620,2022-01-31T14:00:00.000000000Z,1.11931,1.11976,1.11924,1.11970
EUR_USD,M5,True,757,2022-01-31T14:05:00.000000000Z,1.11968,1.11980,1.11922,1.11937
EUR_USD,M5,True,528,2022-01-31T14:10:00.000000000Z,1.11936,1.11988,1.11929,1.11976
EUR_USD,M5,True,549,2022-01-31T14:15:00.000000000Z,1.11978,1.11982,1.11952,1.11954
EUR_USD,M5,True,613,2022-01-31T14:20:00.000000000Z,1.11956,1.11956,1.11894,1.11895
EUR_USD,M5,True,682,2022-01-31T14:25:00.000000000Z,1.11896,1.11918,1.11852,1.11896
EUR_USD,M5,True,958,2022-01-31T14:30:00.000000000Z,1.11897,1.11954,1.11897,1.11937
EUR_USD,M5,True,577,2022-01-31T14:35:00.000000000Z,1.11938,1.11962,1.11910,1.11961
EUR_USD,M5,True,500,2022-01-31T14:40:00.000000000Z,1.11962,1.11967,1.11892,1.11895
EUR_USD,M5,True,574,2022-01-31T14:45:00.000000000Z,1.11894,1.11928,1.11888,1.11906
EUR_USD,M5,True,603,2022-01-31T14:50:00.000000000Z,1.11902,1.11935,1.11882,1.11882
EUR_USD,M5,True,663,2022-01-31T14:55:00.000000000Z,1.11883,1.11924,1.11846,1.11892
EUR_USD,M5,True,699,2022-01-31T15:00:00.000000000Z,1.11892,1.11898,1.11834,1.11870
EUR_USD,M5,True,448,2022-01-31T15:05:00.000000000Z,1.11868,1.11874,1.11838,1.11856
EUR_USD,M5,True,545,2022-01-31T15:10:00.000000000Z,1.11858,1.11921,1.11857,1.11918
EUR_USD,M5,True,798,2022-01-31T15:15:00.000000000Z,1.11920,1.12028,1.11918,1.11998
EUR_USD,M5,True,903,2022-01-31T15:20:00.000000000Z,1.11997,1.12027,1.11934,1.12002
EUR_USD,M5,True,765,2022-01-31T15:25:00.000000000Z,1.12004,1.12080,1.11968,1.12076
EUR_USD,M5,True,659,2022-01-31T15:30:00.000000000Z,1.12078,1.12095,1.12056,1.12090
EUR_USD,M5,True,488,2022-01-31T15:35:00.000000000Z,1.12090,1.12142,1.12086,1.12136
EUR_USD,M5,True,651,2022-01-31T15:40:00.000000000Z,1.12138,1.12140,1.12020,1.12036
EUR_USD,M5,True,561,2022-01-31T15:45:00.000000000Z,1.12038,1.12070,1.12018,1.12037
EUR_USD,M5,True,1330,2022-01-31T15:50:00.000000000Z,1.12038,1.12179,1.12017,1.12110
EUR_USD,M5,True,1782,2022-01-31T15:55:00.000000000Z,1.12111,1.12160,1.12052,1.12108
EUR_USD,M5,True,1540,2022-01-31T16:00:00.000000000Z,1.12110,1.12130,1.12036,1.12111
EUR_USD,M5,True,848,2022-01-31T16:05:00.000000000Z,1.12113,1.12136,1.12077,1.12116
EUR_USD,M5,True,678,2022-01-31T16:10:00.000000000Z,1.12114,1.12120,1.12078,1.12118
EUR_USD,M5,True,583,2022-01-31T16:15:00.000000000Z,1.12116,1.12117,1.12062,1.12066
EUR_USD,M5,True,480,2022-01-31T16:20:00.000000000Z,1.12067,1.12080,1.12003,1.12006
EUR_USD,M5,True,570,2022-01-31T16:25:00.000000000Z,1.12007,1.12034,1.11988,1.12012
EUR_USD,M5,True,507,2022-01-31T16:30:00.000000000Z,1.12014,1.12050,1.11990,1.12030
EUR_USD,M5,True,421,2022-01-31T16:35:00.000000000Z,1.12032,1.12091,1.12024,1.12083
EUR_USD,M5,True,499,2022-01-31T16:40:00.000000000Z,1.12084,1.12111,1.12066,1.12066
EUR_USD,M5,True,360,2022-01-31T16:45:00.000000000Z,1.12067,1.12088,1.12051,1.12078
EUR_USD,M5,True,316,2022-01-31T16:50:00.000000000Z,1.12080,1.12118,1.12078,1.12080
EUR_USD,M5,True,350,2022-01-31T16:55:00.000000000Z,1.12084,1.12111,1.12078,1.12102
EUR_USD,M5,True,546,2022-01-31T17:00:00.000000000Z,1.12104,1.12149,1.12096,1.12149
EUR_USD,M5,True,438,2022-01-31T17:05:00.000000000Z,1.12148,1.12187,1.12147,1.12179
EUR_USD,M5,True,379,2022-01-31T17:10:00.000000000Z,1.12180,1.12196,1.12157,1.12196
EUR_USD,M5,True,334,2022-01-31T17:15:00.000000000Z,1.12198,1.12198,1.12155,1.12160
EUR_USD,M5,True,345,2022-01-31T17:20:00.000000000Z,1.12162,1.12164,1.12122,1.12130
EUR_USD,M5,True,201,2022-01-31T17:25:00.000000000Z,1.12128,1.12162,1.12126,1.12159
EUR_USD,M5,True,169,2022-01-31T17:30:00.000000000Z,1.12158,1.12170,1.12146,1.12158
EUR_USD,M5,True,264,2022-01-31T17:35:00.000000000Z,1.12157,1.12162,1.12112,1.12112
EUR_USD,M5,True,253,2022-01-31T17:40:00.000000000Z,1.12114,1.12145,1.12107,1.12143
EUR_USD,M5,True,247,2022-01-31T17:45:00.000000000Z,1.12144,1.12146,1.12133,1.12143
EUR_USD,M5,True,305,2022-01-31T17:50:00.000000000Z,1.12144,1.12167,1.12137,1.12167
EUR_USD,M5,True,329,2022-01-31T17:55:00.000000000Z,1.12166,1.12194,1.12162,1.12192
EUR_USD,M5,True,222,2022-01-31T18:00:00.000000000Z,1.12192,1.12215,1.12184,1.12215
EUR_USD,M5,True,320,2022-01-31T18:05:00.000000000Z,1.12214,1.12247,1.12214,1.12245
EUR_USD,M5,True,278,2022-01-31T18:10:00.000000000Z,1.12246,1.12286,1.12246,1.12286
EUR_USD,M5,True,266,2022-01-31T18:15:00.000000000Z,1.12285,1.12322,1.12273,1.12318
EUR_USD,M5,True,206,2022-01-31T18:20:00.000000000Z,1.12317,1.12317,1.12278,1.12300
EUR_USD,M5,True,225,2022-01-31T18:25:00.000000000Z,1.12298,1.12304,1.12271,1.12282
EUR_USD,M5,True,236,2022-01-31T18:30:00.000000000Z,1.12280,1.12297,1.12274,1.12286
EUR_USD,M5,True,239,2022-01-31T18:35:00.000000000Z,1.12285,1.12342,1.12285,1.12340
EUR_USD,M5,True,187,2022-01-31T18:40:00.000000000Z,1.12338,1.12340,1.12322,1.12326
EUR_USD,M5,True,183,2022-01-31T18:45:00.000000000Z,1.12328,1.12344,1.12310,1.12312
EUR_USD,M5,True,164,2022-01-31T18:50:00.000000000Z,1.12311,1.12339,1.12309,1.12336
EUR_USD,M5,True,191,2022-01-31T18:55:00.000000000Z,1.12337,1.12342,1.12309,1.12334
EUR_USD,M5,True,233,2022-01-31T19:00:00.000000000Z,1.12332,1.12363,1.12323,1.12356
EUR_USD,M5,True,124,2022-01-31T19:05:00.000000000Z,1.12354,1.12354,1.12334,1.12342
EUR_USD,M5,True,243,2022-01-31T19:10:00.000000000Z,1.12344,1.12371,1.12326,1.12330
EUR_USD,M5,True,190,2022-01-31T19:15:00.000000000Z,1.12329,1.12334,1.12322,1.12328
EUR_USD,M5,True,161,2022-01-31T19:20:00.000000000Z,1.12329,1.12344,1.12328,1.12334
EUR_USD,M5,True,161,2022-01-31T19:25:00.000000000Z,1.12333,1.12374,1.12330,1.12368
EUR_USD,M5,True,92,2022-01-31T19:30:00.000000000Z,1.12368,1.12370,1.12354,1.12356
EUR_USD,M5,True,139,2022-01-31T19:35:00.000000000Z,1.12357,1.12371,1.12351,1.12368
EUR_USD,M5,True,186,2022-01-31T19:40:00.000000000Z,1.12369,1.12422,1.12364,1.12414
EUR_USD,M5,True,212,2022-01-31T19:45:00.000000000Z,1.12415,1.12443,1.12413,1.12430
EUR_USD,M5,True,428,2022-01-31T19:50:00.000000000Z,1.12429,1.12478,1.12408,1.12410
EUR_USD,M5,True,459,2022-01-31T19:55:00.000000000Z,1.12409,1.12445,1.12407,1.12432
EUR_USD,M5,True,316,2022-01-31T20:00:00.000000000Z,1.12433,1.12442,1.12399,1.12419
EUR_USD,M5,True,214,2022-01-31T20:05:00.000000000Z,1.12420,1.12420,1.12367,1.12391
EUR_USD,M5,True,231,2022-01-31T20:10:00.000000000Z,1.12390,1.12404,1.12379,1.12396
EUR_USD,M5,True,164,2022-01-31T20:15:00.000000000Z,1.12394,1.12424,1.12394,1.12410
EUR_USD,M5,True,150,2022-01-31T20:20:00.000000000Z,1.12412,1.12430,1.12394,1.12427
EUR_USD,M5,True,112,2022-01-31T20:25:00.000000000Z,1.12428,1.12444,1.12422,1.12430
EUR_USD,M5,True,140,2022-01-31T20:30:00.000000000Z,1.12429,1.12456,1.12426,1.12450
EUR_USD,M5,True,128,2022-01-31T20:35:00.000000000Z,1.12448,1.12450,1.12403,1.12404
EUR_USD,M5,True,123,2022-01-31T20:40:00.000000000Z,1.12406,1.12409,1.12385,1.12386
EUR_USD,M5,True,258,2022-01-31T20:45:00.000000000Z,1.12384,1.12384,1.12352,1.12358
EUR_USD,M5,True,229,2022-01-31T20:50:00.000000000Z,1.12356,1.12378,1.12354,1.12364
EUR_USD,M5,True,337,2022-01-31T20:55:00.000000000Z,1.12362,1.12364,1.12333,1.12352
EUR_USD,M5,True,168,2022-01-31T21:00:00.000000000Z,1.12351,1.12355,1.12331,1.12340
EUR_USD,M5,True,89,2022-01-31T21:05:00.000000000Z,1.12340,1.12340,1.12327,1.12339
EUR_USD,M5,True,72,2022-01-31T21:10:00.000000000Z,1.12340,1.12353,1.12340,1.12346
EUR_USD,M5,True,22,2022-01-31T21:15:00.000000000Z,1.12345,1.12345,1.12338,1.12338
EUR_USD,M5,True,30,2022-01-31T21:20:00.000000000Z,1.12340,1.12340,1.12322,1.12326
EUR_USD,M5,True,52,2022-01-31T21:25:00.000000000Z,1.12328,1.12342,1.12310,1.12310
EUR_USD,M5,True,26,2022-01-31T21:30:00.000000000Z,1.12310,1.12322,1.12305,1.12322
EUR_USD,M5,True,21,2022-01-31T21:35:00.000000000Z,1.12321,1.12324,1.12316,1.12320
EUR_USD,M5,True,32,2022-01-31T21:40:00.000000000Z,1.12322,1.12328,1.12317,1.12326
EUR_USD,M5,True,58,2022-01-31T21:45:00.000000000Z,1.12324,1.12326,1.12316,1.12317
EUR_USD,M5,True,44,2022-01-31T21:50:00.000000000Z,1.12319,1.12335,1.12318,1.12334
EUR_USD,M5,True,56,2022-01-31T21:55:00.000000000Z,1.12335,1.12335,1.12322,1.12330
EUR_USD,M5,True,1,2022-01-31T22:00:00.000000000Z,1.12357,1.12357,1.12357,1.12357
EUR_USD,M5,True,8,2022-01-31T22:05:00.000000000Z,1.12348,1.12357,1.12348,1.12356
EUR_USD,M5,True,11,2022-01-31T22:10:00.000000000Z,1.12351,1.12351,1.12338,1.12340
EUR_USD,M5,True,6,2022-01-31T22:15:00.000000000Z,1.12330,1.12340,1.12329,1.12329
EUR_USD,M5,True,7,2022-01-31T22:20:00.000000000Z,1.12326,1.12334,1.12322,1.12326
EUR_USD,M5,True,13,2022-01-31T22:25:00.000000000Z,1.12332,1.12340,1.12315,1.12318
EUR_USD,M5,True,1,2022-01-31T22:30:00.000000000Z,1.12322,1.12322,1.12322,1.12322
EUR_USD,M5,True,1,2022-01-31T22:35:00.000000000Z,1.12318,1.12318,1.12318,1.12318
EUR_USD,M5,True,2,2022-01-31T22:40:00.000000000Z,1.12316,1.12318,1.12316,1.12318
EUR_USD,M5,True,3,2022-01-31T22:45:00.000000000Z,1.12316,1.12316,1.12312,1.12316
EUR_USD,M5,True,10,2022-01-31T22:50:00.000000000Z,1.12319,1.12326,1.12319,1.12320
EUR_USD,M5,True,3,2022-01-31T22:55:00.000000000Z,1.12317,1.12317,1.12312,1.12312
EUR_USD,M5,True,30,2022-01-31T23:00:00.000000000Z,1.12313,1.12320,1.12310,1.12318
EUR_USD,M5,True,30,2022-01-31T23:05:00.000000000Z,1.12315,1.12330,1.12315,1.12325
EUR_USD,M5,True,41,2022-01-31T23:10:00.000000000Z,1.12326,1.12328,1.12316,1.12318
EUR_USD,M5,True,62,2022-01-31T23:15:00.000000000Z,1.12320,1.12325,1.12305,1.12305
EUR_USD,M5,True,20,2022-01-31T23:20:00.000000000Z,1.12306,1.12317,1.12306,1.12316
EUR_USD,M5,True,38,2022-01-31T23:25:00.000000000Z,1.12314,1.12317,1.12306,1.12308
EUR_USD,M5,True,50,2022-01-31T23:30:00.000000000Z,1.12308,1.12312,1.12296,1.12310
EUR_USD,M5,True,64,2022-01-31T23:35:00.000000000Z,1.12309,1.12316,1.12294,1.12295
EUR_USD,M5,True,48,2022-01-31T23:40:00.000000000Z,1.12296,1.12313,1.12292,1.12313
EUR_USD,M5,True,20,2022-01-31T23:45:00.000000000Z,1.12316,1.12318,1.12312,1.12312
EUR_USD,M5,True,9,2022-01-31T23:50:00.000000000Z,1.12313,1.12313,1.12304,1.12304
EUR_USD,M5,True,34,2022-01-31T23:55:00.000000000Z,1.12302,1.12304,1.12292,1.12294
EUR_USD,M5,True,157,2022-02-01T00:00:00.000000000Z,1.12292,1.12306,1.12279,1.12300
EUR_USD,M5,True,104,2022-02-01T00:05:00.000000000Z,1.12302,1.12304,1.12282,1.12302
EUR_USD,M5,True,47,2022-02-01T00:10:00.000000000Z,1.12300,1.12300,1.12282,1.12283
EUR_USD,M5,True,57,2022-02-01T00:15:00.000000000Z,1.12284,1.12288,1.12266,1.12270
EUR_USD,M5,True,59,2022-02-01T00:20:00.000000000Z,1.12272,1.12280,1.12268,1.12268
EUR_USD,M5,True,59,2022-02-01T00:25:00.000000000Z,1.12266,1.12270,1.12257,1.12260
EUR_USD,M5,True,103,2022-02-01T00:30:00.000000000Z,1.12262,1.12282,1.12244,1.12244
EUR_USD,M5,True,107,2022-02-01T00:35:00.000000000Z,1.12246,1.12254,1.12238,1.12242
EUR_USD,M5,True,64,2022-02-01T00:40:00.000000000Z,1.12242,1.12244,1.12236,1.12240
EUR_USD,M5,True,89,2022-02-01T00:45:00.000000000Z,1.12242,1.12244,1.12228,1.12237
EUR_USD,M5,True,179,2022-02-01T00:50:00.000000000Z,1.12234,1.12240,1.12210,1.12218
EUR_USD,M5,True,97,2022-02-01T00:55:00.000000000Z,1.12220,1.12243,1.12212,1.12242
