,Unnamed: 0,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close,Gains,Loss,Avg_Gain,Avg_Loss,RSI
0,0,EUR_USD,S5,True,2,2022-01-07T07:23:40.000000000Z,1.13044,1.13046,1.13044,1.13046,0,0,0,0,0
1,62,EUR_USD,S5,True,1,2022-01-07T07:24:05.000000000Z,1.13041,1.13041,1.13041,1.13041,0,2.99999999999745E-05,0,0,0
2,106,EUR_USD,S5,True,5,2022-01-07T07:24:20.000000000Z,1.1304,1.1304,1.13038,1.13038,0,9.99999999984347E-06,0,0,0
3,192,EUR_USD,S5,True,4,2022-01-07T07:24:45.000000000Z,1.13039,1.13039,1.13038,1.13038,0,1.00000000000655E-05,0,0,0
4,243,EUR_USD,S5,True,2,2022-01-07T07:25:00.000000000Z,1.13036,1.13037,1.13036,1.13037,0,2.99999999999745E-05,0,0,0
5,266,EUR_USD,S5,True,2,2022-01-07T07:25:15.000000000Z,1.13036,1.13036,1.13035,1.13035,0,0,0,1.59999999999716E-05,0
6,301,EUR_USD,S5,True,1,2022-01-07T07:25:20.000000000Z,1.13033,1.13033,1.13033,1.13033,0,2.99999999999745E-05,0,1.87999999999722E-05,0
7,352,EUR_USD,S5,True,1,2022-01-07T07:25:35.000000000Z,1.13032,1.13032,1.13032,1.13032,0,1.00000000000655E-05,0,1.70399999999908E-05,0
8,437,EUR_USD,S5,True,3,2022-01-07T07:26:00.000000000Z,1.1303,1.1303,1.13027,1.13027,0,1.9999999999909E-05,0,1.76319999999745E-05,0
9,541,EUR_USD,S5,True,1,2022-01-07T07:26:35.000000000Z,1.1303,1.1303,1.1303,1.1303,0,0,0,1.41055999999796E-05,0
10,573,EUR_USD,S5,True,4,2022-01-07T07:26:50.000000000Z,1.13028,1.13028,1.13028,1.13028,0,2.0000000000131E-05,0,1.52844800000099E-05,0
11,607,EUR_USD,S5,True,1,2022-01-07T07:26:55.000000000Z,1.13026,1.13026,1.13026,1.13026,0,1.9999999999909E-05,0,1.62275839999897E-05,0
12,741,EUR_USD,S5,True,1,2022-01-07T07:27:35.000000000Z,1.13026,1.13026,1.13026,1.13026,0,0,0,1.29820671999918E-05,0
13,760,EUR_USD,S5,True,6,2022-01-07T07:27:45.000000000Z,1.13024,1.13026,1.13024,1.13026,0,2.0000000000131E-05,0,1.43856537600196E-05,0
14,792,EUR_USD,S5,True,1,2022-01-07T07:27:50.000000000Z,1.13026,1.13026,1.13026,1.13026,2.0000000000131E-05,0,4.00000000002621E-06,1.15085230080157E-05,25.79
15,827,EUR_USD,S5,True,6,2022-01-07T07:28:00.000000000Z,1.13028,1.13028,1.13027,1.13027,1.9999999999909E-05,0,7.20000000000276E-06,9.20681840641255E-06,43.88
16,860,EUR_USD,S5,True,4,2022-01-07T07:28:10.000000000Z,1.13028,1.13029,1.13026,1.13026,0,0,5.76000000000221E-06,7.36545472513004E-06,43.88
17,995,EUR_USD,S5,True,6,2022-01-07T07:28:50.000000000Z,1.13026,1.13033,1.13026,1.13033,0,1.9999999999909E-05,4.60800000000177E-06,9.89236378008583E-06,31.78
18,1103,EUR_USD,S5,True,2,2022-01-07T07:29:25.000000000Z,1.13035,1.13035,1.13034,1.13034,8.99999999999235E-05,0,2.16863999999861E-05,7.91389102406866E-06,73.26
19,1165,EUR_USD,S5,True,5,2022-01-07T07:29:45.000000000Z,1.13035,1.1304,1.13035,1.1304,0,0,1.73491199999889E-05,6.33111281925493E-06,73.26
20,1212,EUR_USD,S5,True,1,2022-01-07T07:30:05.000000000Z,1.13038,1.13038,1.13038,1.13038,2.99999999999745E-05,0,1.9879295999986E-05,5.06489025540394E-06,79.7
21,1243,EUR_USD,S5,True,4,2022-01-07T07:30:10.000000000Z,1.13036,1.1304,1.13036,1.13038,0,1.9999999999909E-05,1.59034367999888E-05,8.05191220430495E-06,66.39
22,1303,EUR_USD,S5,True,2,2022-01-07T07:30:30.000000000Z,1.13036,1.13038,1.13036,1.13038,0,0,1.2722749439991E-05,6.44152976344396E-06,66.39
23,1402,EUR_USD,S5,True,7,2022-01-07T07:31:00.000000000Z,1.13043,1.13048,1.13043,1.13046,7.00000000000145E-05,0,2.41781995519957E-05,5.15322381075517E-06,82.43
24,1436,EUR_USD,S5,True,7,2022-01-07T07:31:15.000000000Z,1.13046,1.13046,1.13043,1.13043,2.99999999999745E-05,0,2.53425596415915E-05,4.12257904860413E-06,86.01
25,1467,EUR_USD,S5,True,5,2022-01-07T07:31:20.000000000Z,1.13044,1.13047,1.13044,1.13047,0,2.0000000000131E-05,2.02740477132732E-05,7.29806323890951E-06,73.53
26,1485,EUR_USD,S5,True,1,2022-01-07T07:31:30.000000000Z,1.13046,1.13046,1.13046,1.13046,2.0000000000131E-05,0,2.02192381706448E-05,5.83845059112761E-06,77.59
27,1519,EUR_USD,S5,True,3,2022-01-07T07:31:35.000000000Z,1.13044,1.13047,1.13044,1.13047,0,2.0000000000131E-05,1.61753905365158E-05,8.67076047292829E-06,65.1
28,1554,EUR_USD,S5,True,4,2022-01-07T07:31:50.000000000Z,1.13049,1.13054,1.13049,1.13052,5.00000000001055E-05,0,2.29403124292337E-05,6.93660837834263E-06,76.78
29,1573,EUR_USD,S5,True,3,2022-01-07T07:31:55.000000000Z,1.13053,1.13053,1.13052,1.13052,4.000000000004E-05,0,2.6352249943395E-05,5.54928670267411E-06,82.6
30,1620,EUR_USD,S5,True,2,2022-01-07T07:32:05.000000000Z,1.1305,1.1305,1.13048,1.13048,0,2.99999999999745E-05,2.1081799954716E-05,1.04394293621342E-05,66.88
31,1639,EUR_USD,S5,True,7,2022-01-07T07:32:15.000000000Z,1.1305,1.13052,1.1305,1.1305,0,0,1.68654399637728E-05,8.35154348970735E-06,66.88
32,1657,EUR_USD,S5,True,2,2022-01-07T07:32:20.000000000Z,1.13052,1.13052,1.1305,1.1305,1.9999999999909E-05,0,1.7492351971E-05,6.68123479176588E-06,72.36
33,1686,EUR_USD,S5,True,1,2022-01-07T07:32:25.000000000Z,1.13049,1.13049,1.13049,1.13049,0,2.99999999999745E-05,1.39938815768E-05,1.13449878334076E-05,55.23
34,1721,EUR_USD,S5,True,6,2022-01-07T07:32:35.000000000Z,1.1305,1.13052,1.13048,1.13048,1.00000000000655E-05,0,1.31951052614531E-05,9.07599026672608E-06,59.25
35,1756,EUR_USD,S5,True,4,2022-01-07T07:32:45.000000000Z,1.13046,1.1305,1.13046,1.1305,0,4.000000000004E-05,1.05560842091625E-05,1.52607922133889E-05,40.89
36,1789,EUR_USD,S5,True,2,2022-01-07T07:32:55.000000000Z,1.13049,1.1305,1.13049,1.1305,2.99999999999745E-05,0,1.44448673673249E-05,1.22086337707111E-05,54.2
37,1806,EUR_USD,S5,True,15,2022-01-07T07:33:05.000000000Z,1.13052,1.13053,1.13051,1.13052,2.99999999999745E-05,0,1.75558938938548E-05,9.76690701656887E-06,64.25
38,1825,EUR_USD,S5,True,4,2022-01-07T07:33:10.000000000Z,1.13051,1.13052,1.13051,1.13052,0,1.00000000000655E-05,1.40447151150839E-05,9.8135256132682E-06,58.87
39,1873,EUR_USD,S5,True,1,2022-01-07T07:33:20.000000000Z,1.1305,1.1305,1.1305,1.1305,0,9.99999999984347E-06,1.12357720920671E-05,9.85082049058325E-06,53.28
40,1959,EUR_USD,S5,True,3,2022-01-07T07:33:50.000000000Z,1.13048,1.13049,1.13048,1.13048,0,2.0000000000131E-05,8.98861767365367E-06,1.18806563924928E-05,43.07
41,2011,EUR_USD,S5,True,5,2022-01-07T07:34:00.000000000Z,1.13048,1.1305,1.13046,1.1305,0,0,7.19089413892293E-06,9.50452511399424E-06,43.07
42,2129,EUR_USD,S5,True,9,2022-01-07T07:34:35.000000000Z,1.13046,1.1305,1.13044,1.1305,0,1.9999999999909E-05,5.75271531113835E-06,1.16036200911772E-05,33.14
43,2166,EUR_USD,S5,True,2,2022-01-07T07:34:50.000000000Z,1.13052,1.13054,1.13052,1.13054,5.9999999999949E-05,0,1.66021722489005E-05,9.28289607294175E-06,64.14
44,2200,EUR_USD,S5,True,7,2022-01-07T07:34:55.000000000Z,1.13052,1.13054,1.13052,1.13054,0,0,1.32817377991204E-05,7.4263168583534E-06,64.14
45,2235,EUR_USD,S5,True,2,2022-01-07T07:35:05.000000000Z,1.13053,1.13053,1.13052,1.13052,1.00000000000655E-05,0,1.26253902393094E-05,5.94105348668272E-06,68
46,2253,EUR_USD,S5,True,5,2022-01-07T07:35:15.000000000Z,1.13053,1.13053,1.13051,1.13051,0,0,1.01003121914475E-05,4.75284278934618E-06,68
47,2286,EUR_USD,S5,True,5,2022-01-07T07:35:20.000000000Z,1.13052,1.13056,1.13052,1.13055,0,1.00000000000655E-05,8.08024975315802E-06,5.80227423149005E-06,58.2
48,2339,EUR_USD,S5,True,3,2022-01-07T07:35:35.000000000Z,1.13052,1.13056,1.13052,1.13056,0,0,6.46419980252642E-06,4.64181938519204E-06,58.2
49,2391,EUR_USD,S5,True,5,2022-01-07T07:35:55.000000000Z,1.13056,1.1306,1.13056,1.1306,4.000000000004E-05,0,1.31713598420291E-05,3.71345550815363E-06,78.01
50,2409,EUR_USD,S5,True,9,2022-01-07T07:36:00.000000000Z,1.1306,1.1306,1.13052,1.13054,4.000000000004E-05,0,1.85370878736313E-05,2.9707644065229E-06,86.19
51,2443,EUR_USD,S5,True,4,2022-01-07T07:36:05.000000000Z,1.13052,1.13056,1.13052,1.13054,0,8.000000000008E-05,1.4829670298905E-05,1.83766115252343E-05,44.66
52,2461,EUR_USD,S5,True,2,2022-01-07T07:36:15.000000000Z,1.13055,1.13056,1.13055,1.13056,2.99999999999745E-05,0,1.78637362391189E-05,1.47012892201875E-05,54.86
53,2480,EUR_USD,S5,True,3,2022-01-07T07:36:20.000000000Z,1.13055,1.13056,1.13054,1.13056,0,0,1.42909889912951E-05,1.176103137615E-05,54.86
54,2531,EUR_USD,S5,True,1,2022-01-07T07:36:30.000000000Z,1.13056,1.13056,1.13056,1.13056,1.00000000000655E-05,0,1.34327911930492E-05,9.40882510091997E-06,58.81
55,2550,EUR_USD,S5,True,3,2022-01-07T07:36:40.000000000Z,1.13058,1.13058,1.13057,1.13057,1.9999999999909E-05,0,1.47462329544212E-05,7.52706008073598E-06,66.21
56,2602,EUR_USD,S5,True,3,2022-01-07T07:36:55.000000000Z,1.13056,1.13056,1.13056,1.13056,0,1.9999999999909E-05,1.17969863635369E-05,1.00216480645706E-05,54.07
57,2620,EUR_USD,S5,True,5,2022-01-07T07:37:00.000000000Z,1.13054,1.13057,1.13054,1.13057,0,1.9999999999909E-05,9.43758909082955E-06,1.20173184516383E-05,43.99
58,2673,EUR_USD,S5,True,1,2022-01-07T07:37:15.000000000Z,1.13056,1.13056,1.13056,1.13056,1.9999999999909E-05,0,1.15500712726454E-05,9.61385476131061E-06,54.57
59,2726,EUR_USD,S5,True,7,2022-01-07T07:37:25.000000000Z,1.13052,1.13052,1.1305,1.13051,0,4.000000000004E-05,9.24005701811635E-06,1.56910838090565E-05,37.06
60,2763,EUR_USD,S5,True,5,2022-01-07T07:37:40.000000000Z,1.13047,1.13047,1.13046,1.13047,0,4.99999999998835E-05,7.39204561449308E-06,2.25528670472219E-05,24.69
61,2780,EUR_USD,S5,True,1,2022-01-07T07:37:45.000000000Z,1.13046,1.13046,1.13046,1.13046,0,1.00000000000655E-05,5.91363649159446E-06,2.00422936377906E-05,22.78
62,2835,EUR_USD,S5,True,6,2022-01-07T07:38:00.000000000Z,1.13052,1.13054,1.13052,1.13054,5.9999999999949E-05,0,1.67309091932654E-05,1.60338349102325E-05,51.06
63,2866,EUR_USD,S5,True,3,2022-01-07T07:38:05.000000000Z,1.13052,1.13053,1.13052,1.13052,0,0,1.33847273546123E-05,1.2827067928186E-05,51.06
64,2901,EUR_USD,S5,True,2,2022-01-07T07:38:20.000000000Z,1.13052,1.13052,1.13052,1.13052,0,0,1.07077818836898E-05,1.02616543425488E-05,51.06
65,2919,EUR_USD,S5,True,1,2022-01-07T07:38:25.000000000Z,1.13052,1.13052,1.13052,1.13052,0,0,8.56622550695187E-06,8.20932347403903E-06,51.06
66,2936,EUR_USD,S5,True,5,2022-01-07T07:38:30.000000000Z,1.13052,1.13054,1.13052,1.13052,0,0,6.8529804055615E-06,6.56745877923123E-06,51.06
67,2987,EUR_USD,S5,True,3,2022-01-07T07:38:45.000000000Z,1.13046,1.13048,1.13046,1.13046,0,5.9999999999949E-05,5.4823843244492E-06,1.72539670233748E-05,24.11
68,3022,EUR_USD,S5,True,4,2022-01-07T07:38:50.000000000Z,1.13044,1.13044,1.13043,1.13043,0,2.0000000000131E-05,4.38590745955936E-06,1.7803173618726E-05,19.77
69,3091,EUR_USD,S5,True,2,2022-01-07T07:39:10.000000000Z,1.13047,1.13049,1.13047,1.13049,3.00000000001965E-05,0,9.50872596768679E-06,1.42425388949808E-05,40.03
70,3141,EUR_USD,S5,True,4,2022-01-07T07:39:25.000000000Z,1.1305,1.13052,1.1305,1.13052,2.99999999999745E-05,0,1.36069807741443E-05,1.13940311159847E-05,54.43
71,3177,EUR_USD,S5,True,2,2022-01-07T07:39:40.000000000Z,1.13052,1.13054,1.13052,1.13054,1.9999999999909E-05,0,1.48855846192973E-05,9.11522489278772E-06,62.02
72,3211,EUR_USD,S5,True,2,2022-01-07T07:39:45.000000000Z,1.13052,1.13054,1.13052,1.13054,0,0,1.19084676954378E-05,7.29217991423018E-06,62.02
73,3264,EUR_USD,S5,True,1,2022-01-07T07:40:00.000000000Z,1.13052,1.13052,1.13052,1.13052,0,0,9.52677415635025E-06,5.83374393138415E-06,62.02
74,3387,EUR_USD,S5,True,5,2022-01-07T07:40:35.000000000Z,1.13053,1.13057,1.13053,1.13056,1.00000000000655E-05,0,9.6214193250933E-06,4.66699514510732E-06,67.34
75,3507,EUR_USD,S5,True,2,2022-01-07T07:41:10.000000000Z,1.13055,1.13056,1.13055,1.13056,1.9999999999909E-05,0,1.16971354600564E-05,3.73359611608585E-06,75.8
76,3559,EUR_USD,S5,True,1,2022-01-07T07:41:25.000000000Z,1.13056,1.13056,1.13056,1.13056,1.00000000000655E-05,0,1.13577083680583E-05,2.98687689286868E-06,79.18
77,3613,EUR_USD,S5,True,3,2022-01-07T07:41:45.000000000Z,1.13055,1.13056,1.13054,1.13056,0,1.00000000000655E-05,9.0861666944466E-06,4.38950151430805E-06,67.43
78,3644,EUR_USD,S5,True,1,2022-01-07T07:41:50.000000000Z,1.13056,1.13056,1.13056,1.13056,1.00000000000655E-05,0,9.26893335557038E-06,3.51160121144644E-06,72.52
79,3676,EUR_USD,S5,True,3,2022-01-07T07:42:00.000000000Z,1.13056,1.13056,1.13054,1.13056,0,0,7.41514668445631E-06,2.80928096915715E-06,72.52
80,3713,EUR_USD,S5,True,4,2022-01-07T07:42:15.000000000Z,1.13054,1.13056,1.13054,1.13056,0,1.9999999999909E-05,5.93211734756505E-06,6.24742477530752E-06,48.71
81,3746,EUR_USD,S5,True,9,2022-01-07T07:42:20.000000000Z,1.13056,1.13056,1.13046,1.13046,1.9999999999909E-05,0,8.74569387803383E-06,4.99793982024601E-06,63.63
82,3799,EUR_USD,S5,True,3,2022-01-07T07:42:35.000000000Z,1.13046,1.13046,1.13044,1.13046,0,9.9999999999989E-05,6.99655510242707E-06,2.39983518561946E-05,22.57
83,3855,EUR_USD,S5,True,1,2022-01-07T07:42:50.000000000Z,1.13046,1.13046,1.13046,1.13046,0,0,5.59724408194165E-06,1.91986814849557E-05,22.57
84,3954,EUR_USD,S5,True,8,2022-01-07T07:43:20.000000000Z,1.13045,1.13046,1.13042,1.13044,0,1.00000000000655E-05,4.47779526555332E-06,1.73589451879777E-05,20.51
85,4017,EUR_USD,S5,True,4,2022-01-07T07:43:45.000000000Z,1.13037,1.13037,1.13036,1.13036,0,7.9999999999858E-05,3.58223621244266E-06,2.98871561503537E-05,10.7
86,4030,EUR_USD,S5,True,7,2022-01-07T07:43:50.000000000Z,1.13037,1.13037,1.13035,1.13037,0,0,2.86578896995413E-06,2.3909724920283E-05,10.7
87,4084,EUR_USD,S5,True,1,2022-01-07T07:44:05.000000000Z,1.13034,1.13034,1.13034,1.13034,0,3.00000000001965E-05,2.2926311759633E-06,2.51277799362657E-05,8.36
88,4109,EUR_USD,S5,True,2,2022-01-07T07:44:15.000000000Z,1.13032,1.13032,1.1303,1.1303,0,1.9999999999909E-05,1.83410494077064E-06,2.41022239489943E-05,7.07
89,4159,EUR_USD,S5,True,8,2022-01-07T07:44:30.000000000Z,1.1303,1.1303,1.13028,1.13028,0,1.9999999999909E-05,1.46728395261651E-06,2.32817791591773E-05,5.93
90,4192,EUR_USD,S5,True,1,2022-01-07T07:44:45.000000000Z,1.1303,1.1303,1.1303,1.1303,0,0,1.17382716209321E-06,1.86254233273418E-05,5.93
91,4240,EUR_USD,S5,True,8,2022-01-07T07:45:00.000000000Z,1.13026,1.13026,1.1302,1.13022,0,4.000000000004E-05,9.39061729674568E-07,2.29003386618815E-05,3.94
92,4321,EUR_USD,S5,True,4,2022-01-07T07:45:20.000000000Z,1.13028,1.13028,1.13025,1.13026,1.9999999999909E-05,0,4.75124938372145E-06,1.83202709295052E-05,20.59
93,4384,EUR_USD,S5,True,6,2022-01-07T07:45:40.000000000Z,1.13029,1.13032,1.13029,1.13032,1.00000000000655E-05,0,5.80099950699026E-06,1.46562167436041E-05,28.36
94,4415,EUR_USD,S5,True,1,2022-01-07T07:45:55.000000000Z,1.1303,1.1303,1.1303,1.1303,1.00000000000655E-05,0,6.64079960560531E-06,1.17249733948833E-05,36.16
95,4450,EUR_USD,S5,True,6,2022-01-07T07:46:00.000000000Z,1.13029,1.13029,1.13022,1.13022,0,1.00000000000655E-05,5.31263968448425E-06,1.13799787159197E-05,31.83
96,4501,EUR_USD,S5,True,2,2022-01-07T07:46:15.000000000Z,1.1302,1.13022,1.1302,1.13022,0,8.99999999999235E-05,4.2501117475874E-06,2.71039829727205E-05,13.56
97,4547,EUR_USD,S5,True,6,2022-01-07T07:46:30.000000000Z,1.1302,1.1302,1.13017,1.13017,0,0,3.40008939806992E-06,2.16831863781764E-05,13.56
98,4586,EUR_USD,S5,True,3,2022-01-07T07:46:50.000000000Z,1.13015,1.13016,1.13015,1.13015,0,5.00000000001055E-05,2.72007151845594E-06,2.73465491025622E-05,9.05
99,4618,EUR_USD,S5,True,5,2022-01-07T07:46:55.000000000Z,1.13016,1.13017,1.13015,1.13016,1.00000000000655E-05,0,4.17605721477785E-06,2.18772392820498E-05,16.03
100,4687,EUR_USD,S5,True,1,2022-01-07T07:47:15.000000000Z,1.13012,1.13012,1.13012,1.13012,0,4.000000000004E-05,3.34084577182228E-06,2.55017914256478E-05,11.58
101,4720,EUR_USD,S5,True,2,2022-01-07T07:47:25.000000000Z,1.13012,1.13012,1.13012,1.13012,0,0,2.67267661745782E-06,2.04014331405183E-05,11.58
102,4736,EUR_USD,S5,True,2,2022-01-07T07:47:35.000000000Z,1.1301,1.13012,1.1301,1.13012,0,1.9999999999909E-05,2.13814129396626E-06,2.03211465123964E-05,9.52
103,4754,EUR_USD,S5,True,2,2022-01-07T07:47:40.000000000Z,1.1301,1.13012,1.1301,1.13012,0,0,1.71051303517301E-06,1.62569172099171E-05,9.52
104,4803,EUR_USD,S5,True,1,2022-01-07T07:47:50.000000000Z,1.13006,1.13006,1.13006,1.13006,0,4.000000000004E-05,1.36841042813841E-06,2.10055337679417E-05,6.12
105,4871,EUR_USD,S5,True,2,2022-01-07T07:48:10.000000000Z,1.13006,1.13006,1.13005,1.13005,0,0,1.09472834251072E-06,1.68044270143534E-05,6.12
106,4889,EUR_USD,S5,True,2,2022-01-07T07:48:20.000000000Z,1.13006,1.13006,1.13006,1.13006,0,0,8.7578267400858E-07,1.34435416114827E-05,6.12
107,4904,EUR_USD,S5,True,10,2022-01-07T07:48:25.000000000Z,1.13006,1.1301,1.13006,1.13009,0,0,7.00626139206864E-07,1.07548332891862E-05,6.12
108,4970,EUR_USD,S5,True,3,2022-01-07T07:48:40.000000000Z,1.13014,1.13015,1.13014,1.13014,7.9999999999858E-05,0,1.65605009113371E-05,8.60386663134892E-06,65.81
109,5042,EUR_USD,S5,True,9,2022-01-07T07:49:05.000000000Z,1.13016,1.13016,1.13014,1.13016,2.0000000000131E-05,0,1.72484007290959E-05,6.88309330507914E-06,71.48
110,5059,EUR_USD,S5,True,8,2022-01-07T07:49:10.000000000Z,1.13016,1.13016,1.13008,1.13008,0,0,1.37987205832767E-05,5.50647464406331E-06,71.48
111,5111,EUR_USD,S5,True,6,2022-01-07T07:49:20.000000000Z,1.13012,1.13015,1.1301,1.1301,0,4.000000000004E-05,1.10389764666214E-05,1.24051797152586E-05,47.09
112,5131,EUR_USD,S5,True,8,2022-01-07T07:49:30.000000000Z,1.13012,1.13014,1.1301,1.13012,0,0,8.83118117329709E-06,9.92414377220692E-06,47.09
113,5182,EUR_USD,S5,True,3,2022-01-07T07:49:40.000000000Z,1.13014,1.13016,1.13014,1.13016,1.9999999999909E-05,0,1.10649449386195E-05,7.93931501776554E-06,58.22
114,5267,EUR_USD,S5,True,14,2022-01-07T07:50:05.000000000Z,1.13018,1.13026,1.13018,1.13026,4.000000000004E-05,0,1.68519559509036E-05,6.35145201421243E-06,72.63
115,5303,EUR_USD,S5,True,5,2022-01-07T07:50:20.000000000Z,1.13028,1.13032,1.13028,1.13032,9.9999999999989E-05,0,3.34815647607206E-05,5.08116161136994E-06,86.82
116,5320,EUR_USD,S5,True,4,2022-01-07T07:50:25.000000000Z,1.1303,1.13036,1.1303,1.13036,2.0000000000131E-05,0,3.07852518086027E-05,4.06492928909595E-06,88.34
117,5368,EUR_USD,S5,True,3,2022-01-07T07:50:35.000000000Z,1.13033,1.13036,1.13033,1.13036,2.99999999999745E-05,0,3.06282014468771E-05,3.25194343127676E-06,90.4
118,5403,EUR_USD,S5,True,10,2022-01-07T07:50:50.000000000Z,1.13037,1.13037,1.13028,1.13028,4.000000000004E-05,0,3.25025611575097E-05,2.60155474502141E-06,92.59
119,5420,EUR_USD,S5,True,3,2022-01-07T07:50:55.000000000Z,1.13028,1.13031,1.13028,1.13031,0,9.00000000001455E-05,2.60020489260077E-05,2.00812437960462E-05,56.42
120,5471,EUR_USD,S5,True,1,2022-01-07T07:51:05.000000000Z,1.13028,1.13028,1.13028,1.13028,0,0,2.08016391408062E-05,1.6064995036837E-05,56.42
121,5524,EUR_USD,S5,True,2,2022-01-07T07:51:20.000000000Z,1.13026,1.13028,1.13026,1.13028,0,1.9999999999909E-05,1.6641311312645E-05,1.68519960294514E-05,49.69
122,5594,EUR_USD,S5,True,1,2022-01-07T07:51:45.000000000Z,1.13024,1.13024,1.13024,1.13024,0,2.0000000000131E-05,1.3313049050116E-05,1.74815968235873E-05,43.23
123,5629,EUR_USD,S5,True,1,2022-01-07T07:51:50.000000000Z,1.13023,1.13023,1.13023,1.13023,0,9.99999999984347E-06,1.06504392400928E-05,1.59852774588385E-05,39.99
124,5646,EUR_USD,S5,True,3,2022-01-07T07:52:00.000000000Z,1.13022,1.13022,1.13021,1.13022,0,1.00000000000655E-05,8.52035139207421E-06,1.47882219670839E-05,36.55
125,5729,EUR_USD,S5,True,2,2022-01-07T07:52:25.000000000Z,1.13026,1.13026,1.13026,1.13026,4.000000000004E-05,0,1.48162811136674E-05,1.18305775736672E-05,55.6
126,5799,EUR_USD,S5,True,3,2022-01-07T07:52:45.000000000Z,1.13022,1.13022,1.13021,1.13021,0,4.000000000004E-05,1.18530248909339E-05,1.74644620589417E-05,40.43
127,5835,EUR_USD,S5,True,1,2022-01-07T07:52:50.000000000Z,1.13023,1.13023,1.13023,1.13023,1.00000000000655E-05,0,1.14824199127602E-05,1.39715696471534E-05,45.11
128,5903,EUR_USD,S5,True,3,2022-01-07T07:53:15.000000000Z,1.13022,1.13023,1.13022,1.13022,0,1.00000000000655E-05,9.18593593020818E-06,1.31772557177358E-05,41.08
